frequency,cycle,realIMP,imIMP,label
4.08793,183.0,1.466,0.37534,454
2.68627,16.0,1.41092,0.15077,123
906.07423,160.0,0.3828,0.15056,1343
7.13697,16.0,0.95053,0.05918,2176
1.42785,96.0,1.02259,0.24241,793
118.70948,200.0,0.87555,0.11392,447
9.69215,252.0,0.74413,0.1751,957
12726.74943,154.0,0.25309,0.00315,1911
2.14143,186.0,1.22983,0.22837,1183
232.31936,75.0,0.65153,0.14098,47
0.01999,11.0,0.96582,0.05852,644
0.01999,35.0,1.0262,0.11794,2309
0.01999,149.0,1.49153,0.30403,602
3.43053,197.0,1.52591,0.16679,869
2839.25561,258.0,0.54002,0.16973,1293
0.01999,12.0,1.08836,0.07362,1136
3.593,274.0,1.06881,0.26561,1280
750.69534,43.0,0.4245,0.11888,1147
7.48769,183.0,1.12951,0.14029,909
105.00206,63.0,0.5651,0.17222,1571
0.01999,68.0,1.35547,0.10429,2004
4003.78969,94.0,0.43568,0.03195,1219
0.01999,127.0,1.38775,0.46072,1200
5416.7395,132.0,0.29632,0.06649,1377
9.28106,276.0,0.9248,0.08315,2188
1.13148,281.0,0.92106,0.30755,1566
0.01999,92.0,1.06019,0.22986,2167
15.8562,100.0,0.98325,0.20701,689
0.01999,103.0,1.23134,0.28527,952
131.67873,300.0,0.68613,0.12327,2445
30.4409,166.0,0.8387,0.17623,2098
2.17014,205.0,0.92559,0.02677,2072
0.01999,151.0,1.3619,0.08487,1025
0.01999,236.0,1.63147,0.12986,2377
0.01999,29.0,1.31581,1.03875,1079
0.01999,68.0,1.31976,0.09112,1599
8.09252,324.0,0.6219,0.07985,430
17.45268,286.0,0.96665,0.27194,2210
142.92851,62.0,0.68263,0.18105,2023
15.30123,218.0,0.80822,0.08773,2119
2618.97533,312.0,0.49668,0.0691,2404
3711.69686,139.0,0.50277,0.04929,1692
14.80284,68.0,0.78561,0.18004,1846
0.01999,106.0,1.34224,0.22192,112
0.01999,192.0,1.4689,0.1708,671
0.01999,27.0,1.44693,0.14311,1669
101.49263,68.0,0.5482,0.23891,1746
45.51349,162.0,0.82696,0.0462,1667
15885.2022,39.0,0.31439,0.04338,1236
0.01999,330.0,1.47557,0.3724,2247
20004.453,74.0,0.33149,0.00213,913
2.81857,39.0,1.02159,0.21404,710
0.01999,185.0,1.49071,0.35903,900
40.07631,276.0,1.30006,0.18361,1487
0.01999,210.0,0.41446,0.84833,506
5.22694,282.0,1.36975,1.12002,466
571.73223,32.0,0.52983,0.13322,1672
0.01999,49.0,1.35578,0.11505,780
5984.15025,23.0,0.40827,0.03934,919
52.49946,143.0,0.89558,0.09566,2150
2.26983,199.0,1.08021,0.06745,2440
87.61837,38.0,0.86553,0.25402,840
14.38433,63.0,0.84139,0.20988,2151
5.84762,81.0,0.92474,0.15187,1153
239.22234,248.0,0.59172,0.18662,488
13.98962,102.0,0.83376,0.18295,1900
9916.52047,1.0,0.45732,0.02733,811
0.01999,246.0,1.10638,0.08892,1563
0.01999,63.0,1.47899,0.12451,1726
9972.38553,129.0,0.36299,-0.01994,1331
500.98797,121.0,1.53818,0.10636,379
182.02857,106.0,0.75672,0.10811,2242
5.80339,93.0,1.32072,0.21704,653
0.01999,93.0,1.70022,0.10554,51
17.2314,169.0,0.90116,0.26091,2441
0.01999,281.0,1.85633,0.07799,486
0.01999,162.0,1.2004,0.13014,1757
1371.02308,175.0,0.30325,0.07297,807
7.95207,241.0,0.98487,0.16145,1261
2225.36106,112.0,0.46084,0.04047,100
19.94888,81.0,1.50284,0.26414,1730
16256.92779,172.0,0.30165,-0.06751,851
0.01999,167.0,1.14057,0.23086,1141
243.25367,40.0,0.51103,0.08714,2252
138.67946,60.0,1.64318,0.08297,1802
1.75895,18.0,1.18549,0.22564,120
0.01999,83.0,2.19338,0.47762,1434
3598.98664,137.0,0.43873,0.04238,476
0.01999,101.0,1.11535,0.19531,1349
12.36214,222.0,0.89828,0.11802,396
0.01999,236.0,0.96092,0.07987,2281
15889.08891,319.0,0.46564,0.02441,369
11.07352,268.0,0.8696,0.12752,2346
0.01999,145.0,1.00662,0.05911,570
3335.96616,170.0,0.33842,0.09074,705
3373.30747,194.0,0.52238,0.06438,197
7.4197,278.0,1.04353,0.01558,2363
10.51384,23.0,1.33577,0.20049,125
10.23206,28.0,0.8249,0.08151,1732
0.81546,142.0,1.03285,0.16356,612
0.01999,97.0,1.31906,0.03247,1315
0.01999,75.0,1.39529,0.30073,166
274.34727,46.0,0.49492,0.26643,651
17.34986,315.0,0.84096,0.06904,1890
2217.25914,96.0,0.51151,0.03915,2153
0.01999,243.0,1.43633,1.1461,1272
0.95129,43.0,0.65812,0.10451,2353
2520.78586,238.0,0.50992,0.02771,2235
2.09967,7.0,1.06611,0.25922,1812
254.79647,279.0,0.53339,0.15911,458
1137.19068,1.0,0.35937,0.09752,1762
286.40788,17.0,0.78796,0.14022,1726
0.11685,17.0,1.25395,0.13499,1113
6.11649,60.0,1.58524,0.45805,1691
0.06714,278.0,1.58589,0.18019,2375
0.27908,111.0,1.03726,0.08375,1025
0.01999,106.0,1.48417,0.10788,917
5.77217,104.0,0.94884,0.08649,2079
0.01999,23.0,0.93261,0.13089,596
0.01999,220.0,1.11308,0.19568,836
986.11216,285.0,0.42766,0.07899,2500
0.01999,19.0,1.55812,0.13522,1454
173.03737,201.0,0.88906,0.05776,2426
0.01999,63.0,1.34485,0.14958,1390
22.05864,232.0,0.9348,0.1867,1001
2.92301,91.0,1.20486,0.2178,1052
126.72744,187.0,0.74204,0.2331,1147
0.73735,73.0,1.44683,0.30523,1589
1332.48387,189.0,0.46257,0.20817,1820
0.01999,29.0,1.31319,0.12486,798
1792.57435,66.0,0.50713,0.06811,2443
0.01999,133.0,1.77459,0.36465,1048
63.81775,101.0,0.76226,0.25054,1527
2675.5225,32.0,0.34397,0.10703,808
0.01999,8.0,1.05668,0.09964,2131
7.08331,234.0,0.84108,0.1987,927
6.01353,253.0,1.0049,0.07477,2072
2737.51799,74.0,0.45344,0.04547,776
278.25674,28.0,0.60365,0.10682,1739
5.86123,134.0,1.13643,0.36926,278
702.20152,59.0,0.49117,0.16848,177
947.87899,50.0,0.47624,0.09183,811
0.01999,333.0,1.97857,0.43708,2126
177.09192,175.0,0.5853,0.16161,880
21.42095,324.0,0.83168,0.37524,1798
0.01999,299.0,1.90738,0.14538,1767
5010.58684,75.0,0.32126,0.07665,1186
2085.36306,108.0,0.53152,0.07873,1949
3961.33931,14.0,0.37226,0.04127,169
1.10525,250.0,1.29048,0.78151,696
0.01999,1.0,0.943,0.06319,1882
0.01999,179.0,1.01175,0.19056,583
0.01999,242.0,0.95326,0.07778,2073
1.91986,105.0,0.9299,0.18182,1973
190.53253,250.0,0.50403,0.03212,2418
14.34437,168.0,1.47715,0.2228,859
867.24271,57.0,0.67554,0.11107,109
505.21038,274.0,0.45722,0.06259,2370
0.01999,7.0,1.19628,0.30157,685
1726.72981,260.0,0.45829,0.02425,2378
0.40967,350.0,1.35208,0.14471,352
1571.29647,35.0,0.46786,0.06233,1251
1413.47451,208.0,0.53078,0.06523,2381
0.01999,297.0,1.25249,0.15438,642
6.57858,274.0,0.94698,0.07191,1248
15943.34267,124.0,0.29547,-0.01846,2220
16033.97967,107.0,0.41452,-0.00149,1666
4.4654,64.0,1.2403,0.06746,606
239.81329,36.0,0.50666,0.10324,2068
0.61842,109.0,1.6735,0.15308,73
0.01999,135.0,1.07735,0.08282,2425
0.01999,158.0,1.05157,0.19597,1634
311.02886,273.0,0.59579,0.17532,1336
0.01999,223.0,0.88451,0.0649,1217
0.01999,183.0,1.05111,0.06422,1076
0.01999,246.0,1.22129,0.10942,1505
0.01999,215.0,1.33321,0.6286,1609
0.01999,222.0,0.93946,0.14753,1971
0.01999,206.0,1.12026,0.22875,2416
5.0033,32.0,1.26939,0.11189,557
3.10419,129.0,1.39813,0.26176,1768
0.01999,150.0,1.532,0.10001,910
48.53273,64.0,0.68209,0.24098,1355
2.05471,257.0,0.93748,0.28257,314
0.01999,127.0,1.03147,0.2074,835
46.17833,342.0,0.77301,0.19578,508
1831.99994,16.0,0.43935,0.09836,1378
0.01999,80.0,1.33939,0.12537,1660
15701.50018,197.0,0.30674,-0.02556,2420
0.01999,33.0,1.46212,0.20686,979
8.85182,234.0,0.54337,0.10428,1328
1615.17832,150.0,0.37019,-0.00643,575
25.51132,241.0,0.8728,0.15045,2316
34.22555,178.0,0.78667,0.18848,1732
137.44902,314.0,0.70573,0.12517,1913
25.88873,122.0,1.39589,0.17747,1174
0.01999,331.0,1.8034,0.09475,2193
15890.21057,133.0,0.30273,-0.03262,1935
0.01999,88.0,1.07471,0.54901,1502
193.95896,10.0,0.7019,0.22507,1596
784.53297,98.0,0.55579,0.22476,93
0.81902,22.0,1.02925,0.87389,1553
12725.12933,1.0,0.30901,0.03352,2029
1710.25399,27.0,0.336,0.01618,738
3584.46905,118.0,0.42098,0.01281,2020
4.82929,133.0,1.30388,0.37981,305
88.80044,255.0,0.61787,0.09292,2455
31.60504,267.0,0.77847,0.0909,2255
0.01999,88.0,1.07608,0.11103,1329
0.01999,166.0,1.61178,0.32315,1753
2155.17052,62.0,0.5042,0.01249,486
8.93042,43.0,1.2388,0.27783,1628
4526.30397,158.0,0.33546,0.03282,1834
182.21884,79.0,0.57351,0.30787,1174
5.51983,48.0,0.99567,0.2831,493
3.89442,249.0,1.08828,0.14292,619
29.1013,103.0,0.7519,0.23876,1912
6242.28177,195.0,0.34859,0.06436,2181
517.7469,47.0,0.46938,0.14489,615
2694.84644,53.0,0.38127,0.07162,1666
124.98583,217.0,1.31949,0.16252,448
20004.453,2.0,0.2865,0.00932,689
0.01999,97.0,1.26432,0.13958,1580
0.01999,150.0,1.12364,0.25127,1838
32.80309,350.0,0.83229,0.15038,175
16063.97889,43.0,0.28752,-0.01079,2175
134.3714,86.0,0.69863,0.08343,1316
7857.51836,11.0,0.37817,0.02695,837
0.01999,201.0,1.56949,0.22971,1800
7740.46404,104.0,0.32655,0.02762,2083
4084.85323,263.0,0.37325,0.08196,620
820.37962,170.0,0.54601,0.10576,2265
0.01999,19.0,1.47781,0.27775,1500
291.17157,29.0,0.50455,0.15461,708
1956.55402,190.0,0.56426,0.10146,2415
1.80614,20.0,1.19607,0.10444,1166
1.85202,43.0,1.4873,0.08493,1763
2279.22217,39.0,0.58279,0.02907,2102
2.60422,118.0,1.09947,0.24873,1219
2.46563,199.0,1.04778,0.13716,1466
190.02765,64.0,0.63411,0.12765,610
2753.4743,93.0,0.52665,0.10528,499
15801.5846,172.0,0.29841,0.07164,2264
162.91567,117.0,0.58321,0.0889,576
0.20799,105.0,1.27455,0.11926,1544
43.78755,128.0,0.74343,0.09779,119
0.01999,37.0,1.76395,0.23403,1670
122.74829,80.0,0.61894,0.30306,1623
8.44498,14.0,1.3005,0.07456,1700
3.96945,56.0,1.39388,0.2343,1768
0.01999,242.0,1.14503,0.04677,2132
8.73437,17.0,0.90462,0.23984,1744
0.01999,58.0,1.50622,0.77855,948
0.01999,99.0,1.21946,0.15806,1428
17.86375,166.0,0.82316,0.08333,1834
0.01999,170.0,1.66858,0.95989,1389
0.01999,243.0,0.98864,0.15693,436
4.71461,79.0,1.30424,0.14708,780
156.724,220.0,0.57152,0.14162,2305
867.98975,120.0,0.47786,0.08964,1445
2165.95459,164.0,0.57542,0.05737,2242
20004.453,142.0,0.29458,-0.02143,789
75.55008,28.0,0.63404,0.09723,2288
0.54638,197.0,0.71157,0.15804,2022
2266.16473,141.0,0.45942,0.15619,1165
6.52018,68.0,1.02973,0.15592,2432
8.36155,52.0,1.10217,0.07557,2099
40.4771,84.0,0.618,0.17367,1998
0.01999,26.0,1.01203,0.24201,1843
760.57505,201.0,0.66233,0.19327,1275
493.98442,10.0,0.44642,0.10307,1023
73.22798,162.0,0.47898,0.09348,1338
184.61562,257.0,0.68685,0.1656,312
348.91653,227.0,0.68776,0.12189,1994
0.01999,14.0,0.96313,0.07972,1840
6430.23118,23.0,0.41721,0.01985,1264
39.38741,34.0,0.73723,0.10563,1768
3.72594,122.0,1.72443,0.34171,1373
6.2868,81.0,1.67255,0.09303,1631
4.10695,178.0,1.33646,0.12011,1678
257.05898,184.0,0.56368,0.29289,1547
0.01999,71.0,1.60622,0.34443,1642
10.71783,19.0,0.92116,0.23558,1712
22.86441,55.0,0.68514,0.25252,778
0.01999,63.0,1.54292,0.1667,1120
0.01999,94.0,1.08929,0.17085,235
0.01999,152.0,1.1368,0.10409,650
20.4516,165.0,0.84971,0.16039,1034
2189.12578,7.0,0.41016,0.05304,1770
0.01999,47.0,1.34084,0.11608,80
1136.57954,194.0,0.44246,0.19141,1130
0.01999,77.0,1.29902,0.14464,340
0.01999,151.0,1.26101,0.09535,611
10.21216,3.0,1.37661,0.10183,1590
21.70628,232.0,0.70269,0.09052,2353
0.01999,281.0,1.35715,1.17068,537
0.01999,297.0,1.97652,0.50134,482
0.01999,82.0,0.99621,0.06651,1425
6212.83777,120.0,0.48268,0.1949,621
22.32013,185.0,0.74458,0.08799,2239
112.30199,291.0,0.69499,0.11603,2075
255.85588,198.0,0.60735,0.18606,679
166.38164,206.0,0.59427,0.30566,1218
2655.45142,53.0,0.47186,0.11631,74
0.01999,239.0,1.07479,0.36323,1754
1.89705,40.0,1.41579,0.22049,951
45.23913,264.0,0.72301,0.06749,2240
24.77376,81.0,0.90526,0.06879,2207
5.02373,75.0,1.36864,0.19829,1965
4.25875,221.0,1.6817,0.14212,301
0.01999,152.0,1.45426,0.1875,1189
0.01999,188.0,1.11384,0.08453,2044
16.49785,34.0,0.87971,0.05533,2261
10.77843,275.0,0.69566,0.25123,717
0.01999,222.0,1.35086,0.14955,1303
120.30041,74.0,0.65301,0.20122,65
228.67497,55.0,0.52861,0.21969,1237
77.1219,210.0,0.6266,0.15257,2006
2.93988,1.0,0.83226,0.26507,1782
0.01999,182.0,1.35505,0.25013,1807
0.01999,118.0,1.34676,0.15449,1249
638.51052,35.0,0.50231,0.11779,1421
2419.46391,251.0,0.46674,0.04506,2330
222.37817,268.0,0.52855,0.02587,2288
16015.61135,187.0,0.32538,-0.01089,1651
0.01999,53.0,1.42782,0.1231,1217
643.1939,62.0,0.49393,0.16977,1603
2406.71289,264.0,0.43302,0.07147,323
6195.22638,245.0,0.41666,0.01395,2392
0.01999,54.0,1.11619,0.28599,406
12833.37337,50.0,0.26575,0.00758,1941
5.79999,34.0,1.45948,0.05579,560
560.42243,60.0,0.37224,0.09407,1339
5036.85177,104.0,0.41642,0.08653,1643
2.83312,28.0,0.99256,0.0562,1255
1592.21227,241.0,0.56288,0.03069,2196
0.01999,33.0,1.14555,0.27187,776
2413.61903,144.0,0.46124,0.13334,1570
0.01999,102.0,0.87231,0.21791,2002
201.11079,44.0,0.61144,0.04064,2211
308.87268,129.0,0.56787,0.1515,122
37.75156,169.0,0.66286,0.09567,2077
0.458,160.0,1.33245,0.06643,37
8.98447,35.0,1.14657,0.13087,573
0.01999,44.0,1.36789,0.05399,1339
145.18914,130.0,0.65888,0.22765,1520
15945.02368,68.0,0.48095,-0.01894,108
25.43443,72.0,0.98802,0.18607,1573
15895.34992,249.0,0.29019,-0.03627,2160
37.98615,8.0,0.52439,0.10557,1737
15899.77478,5.0,0.29892,-0.02712,1445
249.29004,190.0,1.36446,0.48883,436
0.01999,204.0,1.17644,0.04942,2310
57.42118,155.0,0.80739,0.20803,260
16125.89216,92.0,0.43702,0.00635,2284
16010.64027,129.0,0.29618,-0.04621,548
6.3164,119.0,1.01176,0.08667,1407
0.01999,286.0,1.58583,0.36769,1600
12925.58628,1.0,0.33273,-0.01182,1929
0.01999,20.0,1.11478,0.11509,1880
1.85658,24.0,1.38706,0.095,657
4161.99713,51.0,0.3241,0.04099,1298
4.3114,15.0,1.33494,0.04287,1748
0.01999,37.0,1.32208,0.56544,1339
15733.27283,83.0,0.37038,0.04926,317
5010.68657,118.0,0.3423,0.04476,1140
6.33704,18.0,1.25237,0.94031,527
0.01999,15.0,1.51144,0.47818,1183
169.57562,22.0,0.70541,0.15723,499
15706.16506,212.0,0.4401,0.00792,2164
0.01999,253.0,1.40822,0.12176,1794
27.46201,179.0,0.90116,0.17417,2230
0.01999,227.0,1.47325,0.14293,934
1.65792,204.0,1.76334,0.10361,2429
14.26287,132.0,0.70595,0.13252,1791
989.79052,125.0,0.48099,0.13379,430
185.12456,206.0,0.70547,0.16062,2216
812.92456,231.0,0.50293,0.11263,1592
0.01999,71.0,1.3477,0.11074,531
0.01999,72.0,1.16815,0.37722,372
0.13595,25.0,0.81563,0.15681,1787
0.01999,271.0,2.05714,1.03095,1712
1.20497,84.0,1.17702,0.37456,844
3.51102,146.0,1.50807,0.17639,1079
0.01999,60.0,1.73474,0.11161,1827
3553.37513,94.0,0.42727,0.02482,1477
0.01999,69.0,1.0537,0.26357,1183
2492.12225,102.0,0.41976,0.04952,1225
0.01999,329.0,1.84768,0.27194,123
10000.37128,102.0,0.42235,0.00503,427
10035.28136,38.0,0.35047,0.02923,1881
0.29814,143.0,1.24361,0.06288,1666
3.00881,208.0,1.37182,0.11903,606
19.91693,85.0,0.80917,0.26258,0
3.28684,9.0,0.97536,0.07302,1886
12410.97244,53.0,0.40726,-0.02235,2370
0.01999,325.0,1.49499,0.23383,700
1611.23507,160.0,0.51752,0.07971,2008
12421.58139,127.0,0.32677,-0.0051,661
1.55845,82.0,0.87735,0.12176,1551
0.01999,19.0,1.19142,0.11965,591
5.13642,96.0,0.80941,0.15449,1048
16159.75064,141.0,0.35308,0.01564,1650
0.01999,333.0,1.84317,0.17803,377
0.01999,225.0,1.19883,0.21427,260
0.01999,181.0,1.44894,0.11674,2206
3741.97001,274.0,0.31751,0.10199,360
1.40086,105.0,1.43116,0.62086,718
2269.54584,35.0,0.4645,0.09816,140
9850.13861,58.0,0.36656,-0.03401,1218
3.6091,38.0,1.1251,0.11842,1822
87.5693,187.0,0.56204,0.11564,94
2176.52874,204.0,1.2747,0.09133,423
19908.98335,17.0,0.31168,-0.01156,673
18.46133,32.0,0.82524,0.22279,1016
671.14692,288.0,0.61781,0.05996,2346
512.75514,37.0,0.48362,0.08321,216
1.64319,46.0,1.43577,0.34028,1936
0.01999,220.0,1.53505,0.63166,1187
82.4299,215.0,0.5695,0.08959,2230
5010.96392,232.0,0.39171,0.0784,1311
900.70089,9.0,0.38871,0.10221,769
3863.80447,177.0,0.33849,0.07189,637
12.7408,108.0,0.98774,0.10701,1994
12427.27424,36.0,0.49731,0.01605,1758
2040.63573,92.0,0.53436,0.11894,1884
0.92277,238.0,1.36342,0.51149,922
9854.1173,81.0,0.29495,0.06122,2102
319.93356,270.0,0.65915,0.14664,482
3307.65197,89.0,0.38394,0.12004,970
0.01999,94.0,0.91351,0.15467,2171
4.33173,260.0,1.62481,0.24197,1834
2479.51748,110.0,0.48783,0.07558,672
1.38656,66.0,1.35281,0.57893,1816
416.19911,224.0,1.41616,0.10518,262
12412.81607,129.0,0.34584,-0.02533,1090
154.73218,47.0,0.8027,0.1635,2152
5941.0389,152.0,0.27548,0.03087,434
5.40766,257.0,1.18281,0.17986,2122
3442.19857,203.0,0.50538,0.05309,1863
8003.73214,162.0,0.30103,0.03548,1781
61.9836,211.0,0.83121,0.14939,487
2151.25602,96.0,0.46076,0.08208,2109
0.7847,55.0,1.13183,0.15763,1476
18.67452,216.0,0.84403,0.15434,1080
0.01999,77.0,1.17001,0.12363,1627
2542.02938,71.0,0.53459,0.10897,2265
130.84455,27.0,0.58739,0.04502,1882
0.01999,81.0,0.98445,0.23786,1413
3256.4789,216.0,0.32023,0.05219,2165
2474.95517,126.0,0.4765,0.01327,1179
0.01999,75.0,1.52305,0.14484,1600
0.01999,76.0,1.17544,0.07674,1979
238.66952,63.0,0.73691,0.21993,97
0.01999,65.0,1.298,0.17114,873
0.01999,281.0,1.01957,0.09309,164
1.62825,218.0,1.57387,0.2291,713
0.01999,47.0,1.057,0.25628,2210
0.01999,70.0,1.53172,0.23615,1371
47.42425,101.0,0.66752,0.26181,77
594.08783,34.0,0.53769,0.20042,1613
6.62937,129.0,0.68998,0.20835,59
397.79912,302.0,0.59724,0.11109,317
4.15204,106.0,1.08268,0.23267,575
4.11742,29.0,1.12958,0.0534,1153
1.37893,108.0,1.21091,0.16542,768
0.01999,272.0,1.37348,0.14677,2283
4.18328,229.0,1.54225,0.26997,287
0.01999,7.0,1.3479,0.23647,92
0.01999,89.0,0.97159,0.35179,1187
0.01999,110.0,1.37702,0.0987,1551
15920.07077,5.0,0.32917,-0.03813,240
4190.66038,64.0,0.33014,0.03794,1201
5.19777,261.0,1.73221,0.39944,584
0.01999,150.0,0.95059,0.10626,2111
0.01999,45.0,1.3441,0.27886,1981
5106.02549,74.0,0.42672,0.08929,1570
0.01999,157.0,1.39796,0.64151,1897
0.01999,170.0,1.14422,0.13613,1059
0.01999,259.0,1.36037,0.2419,414
2.49498,29.0,1.36227,0.24987,96
3254.34873,143.0,0.29484,0.03778,1093
12394.51443,188.0,0.34057,0.04677,2183
14.67331,63.0,1.18832,0.08316,1393
16.1662,169.0,1.01529,0.183,1277
91.15273,76.0,0.67875,0.16584,1642
0.01999,93.0,0.87372,0.06026,195
0.01999,33.0,1.48776,0.18833,478
0.01999,151.0,0.90257,0.10265,2128
217.1298,14.0,0.7292,0.08175,1675
52.20396,43.0,0.84149,0.20839,2012
19995.3171,182.0,0.34491,0.00249,2154
24.37213,84.0,0.77133,0.18605,550
0.01999,13.0,1.55604,0.57756,755
1262.84244,72.0,0.50691,0.13976,175
0.01999,16.0,1.69374,0.14421,1088
11.81651,12.0,0.93462,0.23505,1266
0.01999,124.0,1.4197,0.11531,61
27.06329,262.0,0.85589,0.1638,1928
0.01999,193.0,1.01116,0.17513,2201
179.30947,244.0,0.6324,0.13039,575
9.41208,85.0,0.86154,0.16677,778
2019.04001,257.0,0.40789,0.03549,2291
226.21169,177.0,0.55418,0.1384,1394
294.41172,64.0,0.59031,0.08604,2111
4185.70837,219.0,0.3846,0.11498,981
339.58775,307.0,0.76008,0.1677,2429
0.01999,242.0,1.02161,0.11394,2021
7737.77664,28.0,0.37785,-0.03566,607
0.01999,56.0,0.69458,0.27872,1811
16556.04836,195.0,0.29717,-0.0379,1517
7880.18735,267.0,0.45252,0.06383,2325
5.27166,108.0,0.96751,0.11979,1041
8.74137,195.0,1.03402,0.1586,1016
10.83106,227.0,0.89897,0.23437,1108
12.03566,230.0,0.94658,0.22684,2095
15.97232,96.0,0.71943,0.08449,87
4294.6035,50.0,0.35727,0.01987,1813
20004.453,160.0,0.42385,-0.03168,1580
0.01999,36.0,0.93457,0.07003,2179
167.4052,66.0,0.63364,0.17786,1312
0.01999,239.0,1.68378,0.15149,231
0.01999,59.0,0.96907,0.05049,1900
736.20401,120.0,0.49866,0.14917,1078
10144.78415,120.0,0.45483,0.02364,1077
12.61177,79.0,0.77285,0.16902,1492
10.78864,247.0,0.88302,0.28125,516
0.01999,29.0,1.43838,0.09089,1922
12.47628,71.0,0.91719,0.24544,1325
690.00008,236.0,0.53748,0.08061,711
0.01999,51.0,1.21503,0.1238,1474
15.33838,188.0,0.95352,0.24153,806
0.01999,248.0,1.67694,0.47393,1413
366.40512,138.0,0.66724,0.25802,59
0.01999,221.0,1.33181,0.333,764
8.40274,45.0,1.04324,0.23539,1271
34.38616,134.0,0.85903,0.19474,1029
390.20821,91.0,0.55494,0.17723,1803
4.23863,28.0,1.87744,0.07663,1784
0.01999,122.0,1.10293,0.12091,129
1203.56048,56.0,0.5261,0.08382,1808
1922.8081,95.0,0.58915,0.04308,381
160.0705,228.0,0.5561,0.07001,1387
0.1095,85.0,1.08979,0.06853,2408
20.49332,55.0,0.69907,0.06303,1734
8.14285,140.0,0.97042,0.21822,460
1168.30471,8.0,0.4968,0.19608,1628
0.01999,87.0,1.43703,0.13545,1614
4195.05067,137.0,0.29957,0.0791,45
0.01999,134.0,1.6221,1.03566,955
1970.04759,271.0,0.44121,0.0414,2381
0.01999,102.0,1.37764,0.44193,1261
212.05282,18.0,0.55977,0.13899,1104
10012.23506,10.0,0.40209,-0.01723,1222
227.16668,208.0,0.65,0.13685,755
19.02165,114.0,0.95094,0.06207,1798
3.14334,239.0,1.04447,0.24473,715
312.16136,295.0,0.47509,0.18913,338
10.46802,44.0,0.88825,0.23195,0
9924.08713,27.0,0.42739,0.01334,134
881.63813,129.0,0.5308,0.12682,1009
1.45244,207.0,1.42274,0.02442,2500
0.01999,47.0,1.62844,0.24981,275
6268.5235,251.0,0.3245,0.03553,2496
2.46576,286.0,2.11312,0.12605,2213
0.01999,319.0,1.05265,0.4469,2386
2780.58054,51.0,0.6484,0.02634,913
22.55679,59.0,0.79706,0.16478,97
36.16725,80.0,0.72271,0.14145,1775
26.91168,213.0,0.8455,0.18469,215
0.01999,235.0,1.07843,0.23983,323
1.94239,279.0,1.21751,0.23257,2482
12755.33462,65.0,0.31416,0.02096,2151
115.72683,90.0,0.51621,0.1641,853
2270.48385,105.0,0.47226,0.05949,1532
3.41456,106.0,0.95809,0.08952,1315
0.91072,33.0,1.05345,0.1246,1138
0.01999,273.0,1.15494,0.10016,2398
0.01999,72.0,1.40605,0.13032,2021
63.59401,180.0,0.76166,0.1179,1177
3.55337,52.0,0.99021,0.32666,568
0.01999,247.0,1.48524,0.67086,736
16.53734,272.0,0.86003,0.14401,1975
3.86791,174.0,1.26616,0.06919,2407
2369.45248,234.0,0.5108,0.04135,2048
93.27449,55.0,0.63191,0.0911,746
44.36665,104.0,0.93451,0.10507,1897
3.52659,61.0,0.93756,0.0618,1845
1619.93712,13.0,0.45618,0.11297,169
1613.5865,80.0,0.79398,0.04797,2304
0.01999,40.0,1.21876,0.14347,1354
2088.7509,316.0,0.42172,-0.02158,2237
0.01999,21.0,1.54021,0.24647,1541
9786.3276,74.0,0.74861,0.00457,178
0.01999,112.0,1.38902,0.22892,102
0.01999,112.0,1.32196,0.21099,88
0.01999,75.0,1.34869,0.09528,1818
0.01999,60.0,0.98321,0.09871,2221
0.01999,87.0,1.36168,1.10956,1759
1.29349,350.0,1.41753,0.58014,503
26.26306,144.0,0.75918,0.15485,1935
2698.18335,34.0,0.39692,0.08133,1027
0.01999,14.0,1.39853,0.19653,797
189.6266,81.0,0.64299,0.06432,1899
15934.0613,13.0,0.31583,0.0451,2212
0.01999,219.0,1.44472,0.56539,1465
0.01999,83.0,1.2942,0.27326,1355
3968.36532,98.0,0.30444,0.09223,935
12549.34911,28.0,0.45703,0.08416,1492
5.84233,68.0,1.12278,0.08379,1421
199.02518,114.0,0.61403,0.08586,905
11.69961,56.0,0.87031,0.0627,2120
0.01999,285.0,1.10755,0.31082,442
0.01999,299.0,1.72046,1.16154,1507
0.55008,222.0,1.10967,0.336,2386
4.76625,80.0,1.15186,0.0604,496
109.64238,82.0,0.5585,0.09465,2135
1090.84276,294.0,0.41559,0.06839,2500
2393.70352,220.0,0.45151,-0.03312,2381
9.03181,225.0,0.89201,0.09137,1301
4.10222,276.0,0.87841,0.16055,1750
48.72909,163.0,0.9891,0.15613,1539
0.01999,227.0,1.05172,0.30159,1966
10079.81563,8.0,0.2926,-0.03472,641
29.01547,253.0,1.74548,0.21045,2190
0.01999,77.0,1.52944,0.15901,1035
3809.36711,84.0,0.5196,0.03672,1380
2843.21176,133.0,0.51141,0.0541,2306
0.01999,50.0,1.3609,0.453,1748
56.06521,53.0,0.58047,0.13048,1906
0.01999,83.0,1.12433,0.14599,841
2489.78037,190.0,0.51317,0.07834,1939
7.28431,131.0,0.98995,0.13936,2411
0.01999,207.0,1.36726,0.10674,427
1395.25353,82.0,0.40552,0.15964,1925
1032.59578,152.0,0.35466,0.10247,703
0.29514,37.0,1.06703,0.18665,1545
0.01999,97.0,1.30174,0.04704,124
